ID;Name
3491;Jauch
8987;Jay R. Smith
5985;Jayel
8930;Jayhawk Plastics
5258;Jazz Wireless Data
6406;JB Capacitors
8406;JB Industries
9577;JB Prata
2830;JBA Headers
8940;JBC
5922;JBL
1722;JBT
8929;Jbx
13297;JC Antenna
8879;JC Grand
7032;JCET
14681;JCHL
8882;JCS Hi-Torque
3199;JDI Technologies
1944;JDS Uniphase
2570;JDSU
8154;Jefcom
2373;Jefferson Electric
5249;Jeffrey Kerr
7176;Jeio Tech
11069;Jelco
8513;Jeld-Wen
1005;Jelight
1310;Jelt
679;JEM
502;Jennic
14500;Jenoptik
2156;Jensen
10251;Jenway
6943;Jergens
6745;Jerrold Electronics
9509;Jesco Industries
6971;Jescraft
13934;JESIVA
6173;Jessup Manufacturing
14731;JESTEK
2794;Jet
2250;Jet Tec
14035;JET Tools
6151;Jet-Lube
3484;Jetway
11242;Jewel Faucet Company
255;Jewell
8356;Jewell Modutec
8777;JFD
13329;JGD Semiconductor
14566;JGHC
13302;JIALONG
4804;Jianghai
10743;Jiangmen Benlida
14868;Jiangsu Huaneng Elec
10292;Jiashan Hengjie Heat-Pipe
13920;Jiashan Jinchang
4919;Jiffy
10847;Jiffy Wink
14379;Jinda
14567;Jing Extension of the Electronic Co.
14816;Jingdao
10893;Jingpengyuan
13547;Jinling Electronics
11046;Jinlong Machinery & Electronics
5803;JITE
10293;Jiya
13468;JJJ
15085;JK Audio
503;JKL
7276;JLab
6655;JMF
7129;JMicron
2530;JMR
11759;JMV / Hemmink
14574;JNJ Industries
4418;Jo-EL Electric
10454;Jobarco
9884;Jobox
5646;Joby
11272;Jofran Furniture
849;Johanson
8049;John Boos
3989;John Deere
8783;John E. Fast
5611;John Guest
9488;John Sakash
10591;John Tillman
5995;John Wiley & Sons
9222;Johns Manville
680;Johnson
9992;Johnson & Johnson_
13068;Johnson Controls
9776;Johnson Electric
3317;Johnson Emerson
4981;Johnson Level
2330;Joinmax Digital
13874;JOINSTAR
10064;Joint Tech
6390;Jokab Safety
4148;Jokari
210;Jonard
9300;Jonex
14240;Jonsbo
11671;Jorjin Technologies
6382;Joslyn Clark
13706;JOU JYE COMPUTER
14817;Joulwatt
13063;Joy Cooper Interconnect
6332;Joy Factory
6022;Joyin
11640;JR Products
14758;JRH Electronics
4586;JSC Wire & Cable
1311;JSP
504;JST
3316;JT&T Products
3338;Jubilee
1006;Judco
3948;Judd Wire
15043;Juice Goose
7933;Julabo
4456;Jumo
11225;JUNG
11727;Jung / Hateha
5848;Juno Lighting
5132;Jupiter
13516;Juscom
12413;Jushuo
7501;Just Ducky
9529;Just Manufacturing
13067;Just Power Semiconductors
12169;JustBoom
6444;Juster Speakers
9837;Justin Original Workboots
5402;Justrite
10866;Juzo
1312;JVC
6019;Jya-Nay
14298;JYH
14648;JYJE
6233;K & S Precision Metals
2842;K Source
14032;K TOOL
10592;K&E
9148;K&H Industries
5694;K&L
2687;K&N
6024;K+B
6831;K-Flex
13750;K-OHM
211;K-Sun
8176;K40 Antennas
10741;Ka-Ro
7923;Kaba Ilco
1335;Kabel
4789;Kabel Sterner
4957;KabelSchlepp
4477;Kabeltronik
4482;Kabo Tool Company
6709;KAC
4403;KACO
11510;Kaco International
14106;KAESER
2101;Kaga
5986;Kahgan
850;Kahnetics
10335;Kai Cable
9649;Kaimei
5147;Kaiser
10214;Kaken Tech
5393;Kakudai
5382;Kakuta
10557;Kalas
3512;Kaltman Creations
13268;KAMAMI
1958;Kamaya
13552;Kanda
1314;Kane
3145;Kane Kay
1313;Kane-May
8160;Kanebridge
11347;Kanex
13298;Kang Yang
12415;Kangnex
9368;Kanomax
12138;Kanson Electronics
11393;Kantek
2493;Kanthal Globar
10264;Kap-Uts
2368;Kaparel
6678;Kapco
4573;Kappa
9128;Kappler
9906;KareWear
3734;Karo Electronics
13580;Karson
13833;Kaschke
6488;Kasco
4147;Kasp Security
11335;Kaspersky Lab
6616;Kasuga
4720;Katayama Chain
13797;KATHREIN
13943;Katlax
1695;Kato
3641;Kavlico
7231;Kawasaki Electric Wire
1691;Kaynar
3081;Kaytech
4606;KB Electronics
8408;KBI
2880;KC Hilite
2034;KCB Solutions
8775;KCK
8326;KCL
5545;KD Tools
11307;KDE Direct
10744;KDK
9802;KDR Line
2492;KDS Daishinku
14818;KE
1316;KE Kitagawa
4379;Kearfott
9965;Kearney
1611;KEC
10240;Keck
10242;Keckley
8067;Kee Safety
9396;Keen
12715;Keene Village Plastics
6656;Keeney
6142;Keep-Fill
13288;Keeppower
14488;KeeTouch
681;Keil Software
3689;Keil Tools
1317;Keithley
7678;KEKO Varicon
4464;KEL
13416;KELAG
4198;Kelan
9609;Kelch
14727;KELIKING
12305;KELK
8501;Kelkay
4759;Keller
3286;Keltron Connector
1959;Kelvin
212;KEMET
13216;Kemmer Präzision
4826;Kemo
10780;Kemtech
5404;Ken Forging
6479;Ken Tool
10862;Kendall
9182;Kendall Howard
6373;Kendeil
7065;Kendrion
4407;Kenicsystem
11609;Kenmore
4537;Kennametal
11770;Kennedy Labs
3834;Kennedy Manufacturing
7850;Kenroy Home
1810;Kensington
11587;Kensington Publishing
4910;Kentec Electronics
1318;Kenwood
4676;Keo Cutters
7344;KEP
13990;KEPCO
4807;Kepo
1712;Kepro
5142;Kerafol
6515;Kerb Konus
14323;Kerian Machines
1319;Kern
8579;Kern & Sohn
8463;Kerr Lakeside
11981;Kesenes
4982;Keson
1321;Kessler
1320;Kessler-Ellis
213;Kester Solder
7124;Kestrel
3690;Keterex
8863;Kett Tool
851;Kewaunee Scientific
14065;Kewtech
7029;Key Digital
7926;Key Instruments
6301;Key Secure
11026;KEY-BAK
4031;Keyence
10841;Keyflex
10670;Keymat Technology
8311;Keymax
5749;Keynote Technologies
10190;Keysco
9796;Keyshaft
9114;Keysight Technologies
214;Keystone
7553;Keystone Adjustable Cap
9736;Keystone Castor
10830;Keystone Fabrics
6253;Keystone Steel & Wire
5102;Keyswitch
4878;KF
8072;KFI
852;KG
13399;KH Lamp
12401;Khadas
3050;Khatod Optoelectronic
14083;KHS
14107;KHS GmbH
8927;Ki
14670;KIA Semicon Tech
7393;Kichler
5885;Kidde
2571;Kikusui
1323;Killark
10781;Killer Filter
215;Kilo International
216;Kilovac
8615;Kimax
2183;Kimberly-Clark
4947;Kimble Chase
11108;Kimble Kimax
5505;Kimtech
3825;Kimwipes
14353;KIMYA
6273;Kinco
2392;Kinderman
6949;Kinedyne
12920;Kinetic Technologies
6393;Kinetic Wave
6465;King Arthur's Tools
10300;King Brother
8195;King Controls
2261;King Cord
13224;King Core
5866;King Electrical
6391;King Innovation
13338;KING TONY
5762;King Tool
682;Kingbright
2269;Kingcap
9229;Kingfisher
5722;Kingmax
217;Kings Electronics
6175;Kingscote Chemicals
5770;Kingsgate
1902;Kingstate
1790;Kingston
8106;Kingston Brass
12256;KingTech
14847;Kingtek industrial Co
9389;Kingtronics
1844;Kingwin
9655;Kinsman
13503;KINSUN
1324;Kinyo
3457;Kionix
12730;Kioxia
4541;Kipp
7463;Kissler
7809;Kissling
4423;Kitagawa Industries
8761;Kitagawa-NorthTech
7825;KitchenAid
12051;Kitronik
10536;KitSound
4725;Kitz
14699;KIWI
6008;KJ Electronics
9035;Klarmann Rulings
6012;Klasing
4796;Klauke Textron
11697;Klaussner Home Furnishings
8890;Klaxon Signals
2734;Kleen Wheels
5508;KleenGuard
11327;Kleer-Fax
10025;Klein Cutlery
218;Klein Tools
5538;Kleinhuis
11741;Klemko
6743;Klemsan
6304;Klik
9951;Klinger
3185;Klixon
11157;Klo-Shure
1325;Klockner Moeller
10130;Kluber
7916;KMC Controls
14211;KME
11968;KMP PrintTechnik
6988;Knaack
6244;Knape & Vogt
11135;Knapp
9028;KNF
14448;Knick
281;Knight Electronics
2334;Knipex
1326;Knitter Switch
10163;KnKut
3450;Knoll Systems
14056;KnorrTec
1007;Knott
9762;Knowles
505;Knowles Acoustics
721;Knowles Syfer
3366;Knox Semiconductor
14605;KNSCHA
1596;KOA
683;KOA Speer
12778;KOA Speer SCT
11138;Koala Kare
14756;KOASpeer
8263;Kobe Tools
684;Kobiconn
685;Kobitone
8643;Kobold
10954;Koch Filter
6274;Kochek
4871;Kocin
6039;Kodenshi
7712;KOE
8648;Koehler Instrument
8657;Koflo
10648;Koganei
5723;KOHA
14652;KOHERelec
6468;Kohler
5160;Kokam
8153;Kokusai Chart
3786;Kolver
7095;Komelon
11786;Komet
6097;Konek
7049;Konfektronic
2715;Koni
5809;Konica Minolta
4726;Konig & Meyer
10119;Konishi
13066;Konkore Fittings
4879;Kontakt Chemie
9759;Kontek
10589;Kontes
2643;Kontron
9109;Konvee Electronic
11971;Koo Chin
2665;Kool-Vue
1327;Koolcube
1328;Kooltronic
1329;Kopex
14236;KOPOS
9732;Kopp
13838;Koratech
7681;Korchip
7449;Kordis
8079;KORE Telematics
4994;Korea Electric Terminal
13039;Korenix
8265;Kores
10722;Korns
5377;Koshuha Precision
6342;Koss
7400;Kostal
1847;Koutech
11597;Koverroos
6618;Kowa Kasei
2702;Koyo
2694;Koyo Cooling Systems
13304;Kpower
6091;Kradex
6889;Kraft Tool
13226;KRAFTBERG
7677;KRAH
5560;Kramer
9742;Kraus & Naimer
11247;Kraus USA
9237;Kreg
8319;Kress
4440;Krista Micro
2307;Kristel
8650;Krohne
14076;Krones
219;Kroy
8972;Krud Kutter
4779;Krueger Sentry Gauge
12465;Krylex
2586;Krylon
10571;Krytox
4217;KS Terminals
506;KSM
4227;KSS
854;KST
10151;KT Pro Tools
10946;KTI
7216;KTR
1704;Ktronics
13098;Kubara Lamina
9720;KUDOM
8324;Kuhnke
5666;Kuka
13419;Kukko
9769;Kulicke and Soffa
239;Kulka
14841;KUM
13356;KUNBUS
13878;KUNG LONG BATTERIES
9973;Kunz
6869;Kunze
13215;Kurant
9232;Kuriyama
10427;Kurman Relays
8748;Kurt
14473;KURTZ ERSA
1705;Kurz-Kasch
1330;Kuterlite
5111;Kvaser
2037;KVG Quartz Crystal Technology
7752;KVH
13799;KVT-Fastening
6230;Kwikset
2716;KYB
686;Kycon
14617;KYET
14212;Kyland
8633;Kynar
1724;Kyocera
7738;KYOCERA AVX
5724;Kyoritsu
1652;Kyosan
4754;Kyosha
8028;Kyoto Electric
4220;Kyung Nam
6681;Kyushu Dentsu
13567;Kärcher
7274;Kömmerling
8305;Kübler
220;L-com
11837;L-K Industries
7956;L.B. White
12054;L3 Narda-MITEQ
7193;La Crosse
11334;La Cuisine Cookware
5209;La Triveneta Cavi
6287;LA-CO Industries
5321;Laars
2568;Lab Brick
8622;Lab Companion
8583;Lab Products
7504;Lab Safety Supply
3618;Lab Tech
10252;Lab-Tek
4925;LabChem
4980;Labconco
6652;Label Master
8951;Label Safe
15265;Labelmate
10760;LabExact
1331;Labfacility
10099;Labinal
14414;LabJack
1332;Labor Saving Devices
13677;LABOR-ASTER
11035;LabPure
5289;LaCie
6973;Laclede Chain
3154;Ladd Industries
10479;Laddawn
11065;Laerdal Medical
8563;LAG
11896;Lagotronics
12226;Laika
9699;Laipac Technology
1333;Laird
14192;Laird Connectivity
5917;Laird Digital Cinema
15145;Laird External Antennas
12469;Laird Thermal Systems
4479;LAJA
6271;Lakeland Industries
7511;Lakeside
1754;Lamb
221;Lambda
7621;Lambro
507;Lamina Ceramics
7575;Lamotte
10121;Lanbao
5419;Lancaster Threaded Products
8037;LandAirSea
6798;Landau
11962;Landsberg Orora
11248;Lane Furniture
14143;Lang Tools
14924;LANKE
2531;Lanner Electronics
855;Lanpar
5808;Lansdale
14325;Lantech
3209;Lantiq
687;Lantronix
14911;Lanxus
4111;Lanzar
10117;Lapis Semiconductor
1334;Lapp Group
222;Lapp USA
11477;Laptop Battery One
1486;Larm
1449;Larsen Attenna
8812;Larson Electronics
2236;Lartronics
223;Lascar Electronics
7890;LASCO
4761;Laser Components
12295;Laser Technology
11545;Laser Tek Services
14456;Laserlan
5124;Laserliner
14499;LASERTRON
6703;Lasko
7611;Laticrete
224;Lattice Semiconductor
856;Laurel
8185;LAVA
7901;Lava Heat Italia
11346;Lavish Home
10820;Lawrence Metal
1336;Lawtronics
10899;Laxco
12233;LB-Link
857;LC
13758;LC Elektronik
1337;LC&D
9843;LCN
1339;LCR
7550;LCR Capacitors
11779;LCSC
14900;LCX(Shenzhen LCHSTAR Elec)
11493;LD Products
13985;LDK
4449;Le Mark
10342;LE Targets
2092;Leach International
7267;LeadChip Semiconductor
4708;Leadcore Technology
1340;Leader Instruments
6559;Leader Tech
14380;LEADINGTOUCH
5461;Leadtek
14835;Leadtrend
7011;LeafLabs
5035;Leap Electronic
2607;Leaptronix
4166;Lear
9859;Leatherhead
2206;Leatherman
2682;LeBra
6686;Leclanché
2251;Lecroy
1342;LED
2297;LED Dynamics
8314;LED Lenser
14370;LED Lighting Inc
1341;LED Technology
13206;Leddex
3500;LEDdynamics
3079;LedEngin
2122;Ledex
12231;Ledger
2651;Ledil
13408;Ledino
5231;LEDJ
4433;LedLink Optics
4873;Ledman Optoelectronic
6087;LEDnovation
8325;LEDON
2240;Ledtech Electronics
2073;Ledtronics
231;Ledu
11742;LEDVANCE
4728;Ledxon
9505;Ledxon Modular
2212;Leecraft
3384;Leeson
6556;Legacy Converting
3566;Legacy Electronics
4635;Legacy Manufacturing
8101;Legend Valve
2532;Legerity
4263;Legge
10380;Leggett & Platt
6493;Legible Signs
11526;Legion Furniture
5256;Lego
4425;Legrand
2247;Legris
14014;Lehmann
6132;LEI Electronics
6182;Leica Geosystems
13320;LEIDITECH
1654;Lelon
858;LEM
10736;LeMaker
2703;Lemforder
1343;LEMO
1866;Lenmar
1794;Lenovo
4946;Lenox
7644;LensPen
12492;LensVector
14834;Lenze
4605;Lenze-ACTech
4841;Leoch
2080;Leoco
10406;Leon Instruments
11032;Leonard Valve
4795;Leoni
3150;Leopard Imaging
7161;Leopard Systems
7461;Leotronics
10432;Lepa
6470;Leprecon
13891;Lepu Medical
3842;Lerloy
11585;Lerner Publishing
4178;Leshan Radio Co.
2959;Lesjofors
9309;Leslie Controls
6837;Lesro
15059;Letrosonics
3106;Leuze
1745;Level One
5645;LevGo
688;Leviton
6256;Levolor
9177;Lew
2155;LEWISBins+
5441;Lewmax
15090;LEX
13537;Lex System
7105;Lexair
9006;Lexan
3444;Lexar
4164;Lexicon
859;Lexmark
7428;Lextar
1344;Ley Holdings
10355;LFE
13690;LG Chem
10192;LG Commercial
2398;LG Electronics
5652;LG Innotek
3093;LG Philips
9384;LGE
3678;LHV Power
10299;Li Seng Technology
1999;Li Shin
13676;Lian Dung
13852;LIAN SHENG
10422;Liangang Optoelectronic
11305;Libelium
8135;Liberty AV Solutions
9943;Liberty Glove & Safety
6252;Liberty Hardware
6115;Liberty Pumps
10931;Liberty Safe
15128;Liberty Supply
7556;Libman
3331;Licefa
13748;LICHTTEAM
8911;Liebert
2387;Liesegang
7991;Lifan
10812;Life Fitness
10941;Life Saver
7856;Lifegard Aquatics
5890;Lift Safety
5428;Lift-All
10631;Lift-Rite
9512;Liftex
7908;Liftomatic
11853;Ligent Photonics
13602;Light Tape
6003;Lightcraft
3452;Lightech
15089;Lightel
7535;Lighthorse Technologies
1338;Lighting Components & Design
3744;Lighting Concepts and Solution
3226;Lighting Science Group
1610;Lighting Tech
8653;Lightnin
5870;Lightolier
15080;Lightronics
860;Lightwave2020
3084;Ligitek Electronics
6183;Lignomat
12152;Lilliput
7296;Lime Microsystems
9751;Limitor
861;LIN
7421;Linak
4969;Lincoln Electric
3387;Lincoln Motors
15046;Lincoln Plastics
11435;Lincoln Technology Solutions
2150;Lindstrom
10526;Lindy
3321;Line Electric
2618;Lineage Power
4177;Linear Systems
508;Linear Technology
4755;Linear Tools
226;Linemaster
1657;Linfinity
11763;LiniLED
1796;Link Depot
15094;Link Electronics
10652;Link Labs
11799;Link-PP
1865;Linkskey
7027;LinkSprite
1795;Linksys
9391;LinkTech
14213;LinMot
9614;Linn Gear
14284;Linortek
2237;Linrose Electronics
5998;Linsay Digital
1923;Linvar
2614;LinVox
509;Linx
11868;Linx Technologies
8753;Linzer Products
13525;Lipers
8956;Liquatite
6510;Liquid Fence
6844;Liquid Tight Connector
3939;Liquidware
5176;Liquidynamics
3835;Liquitex
2753;Lisle
2184;Lista
3788;Lister Peter
6638;Litchfield
510;Lite-On
12814;Lite-On SCT
6765;Litemax
5846;Lithonia
7438;Litronix
227;Littelfuse
12777;Littelfuse SCT
8945;Littelites
11931;Little Giant Pumps
11554;Little, Brown Books
7805;littleBits
14948;Littlefuse. Inc
5943;Littlite
9883;Littmann
1775;Litton
6225;Living Accents
10645;Livingston & Haven
14833;LIZ
14576;LK
4079;LKG Industries
9861;Llambrich
11602;Llewellyn Worldwide
4002;LM Technologies
511;LMB
513;LMB Heeger
14095;LMC
8696;LMI
13822;LMS DATA
4933;LMT Onsrud
6890;LNP
3935;Loadstar Sensors
4863;Lobtex
6978;Loc-Line
10538;Lock Alarm
4565;Lockheed Martin
9766;Lockpol
11137;Lockstate
5633;Lockwood Products
12387;LOCOSYS
862;Loctite
14358;LODESTONE PACIFIC
10558;LOGi
3929;Logic Devices
1008;Logic Product Development
3826;Logical Devices
1010;Logical Systems
10122;Logilink
14415;LogiSwitch
1833;Logisys Computer
1345;Logitech
7015;Logos Electromechanical
6545;LogTag Recorders
10055;Loln Electric
10397;Long-Lok
6711;Longs
10106;Longsys Electronics
10980;Longthink
13477;Lonten Technology
5620;Loos & Co.
5984;Loral
4813;Lorch
10478;LORD
11320;Lorell Furniture
4850;Lorex
1054;Lorlin
14832;LOTES
13271;LOUDITY
6930;Louisville Ladder
9181;Louvers International
5525;Lovato
8664;Love
4670;Lovejoy
8947;Lovibond
9739;Lowe & Fletcher
5557;Lowell Manufacturing
8317;Lowepro
14656;LOWPOWER
7367;LP Technologies
1009;LPC
4745;LPRS
1346;LPS
14865;LR
1347;LRI
3227;LS Research
13645;LS TECH
1939;LSI
6635;LSIS
9420;LSR
15245;LTF Technology
9903;LTS
9997;LTV
5828;Luardi
8087;Lube Devices
10129;Luber-Finer
6979;Lubrimatic
1011;Lucas Novasensor
2903;Lucas Oil
1348;Lucasey
1736;Lucent
12762;Lucentia Tech
7730;Lucky Light
7490;Lucky Line
11964;Luckylight Electronics
9565;Ludlow Composites
13919;Lufft
863;Lufkin
2958;Luk
12052;LULZBOT
9777;LumaPro
1927;Lumatic Lubrication
228;Lumberg
13013;Lumel
5179;Lumenite
11430;Lumentum
229;Lumex
11760;Lumiance
2114;Lumidrives
864;Lumileds
4237;LumiMicro
1349;Luminance
689;Luminary Micro
7412;Luminent
7437;Luminex
2641;Luminus Devices
10456;LumiParts
6667;Lumiscope
11261;Lumisource
12739;Lumissil Microsystems
10739;Lumotech
12276;Luna Innovations
690;Luna Labs
10651;Luna Optoelectronics
6734;Lunasea
2710;Lund
13834;Lungder
13411;LUPUS
10775;Lutema
4968;Lutron
11963;Lutronic
6921;Lutz File & Tool
1898;Lutze
6201;LUX
14435;LUX-IDent
4096;Luxeon
230;Luxo
6202;Luxon Electronics
4949;Luxor
4361;Luxpia
14255;LUXTECH,
4549;LVA Services
1250;LVE
13535;LVSUN
10833;LW Scientific
5665;LXE
14889;LY
6792;Lyle Signs
1639;Lyn-Tron
8538;Lynch Sign
7106;Lyndex
10161;Lyndex-Nikken
11075;Lynk Labs
10156;Lynn Electronics
11699;Lynx Grills
15021;LYNX Technik Inc
865;Lyon
5514;Lyontek
3691;Lyrtech
2045;M Electronics
11540;M&A Global Cartridges
4830;M&M International
5483;M&S Systems
13947;M-Audio
6180;M-D Building Products
6350;M-Edge
866;M-Jay
10057;m-Struts
514;M-Systems
8726;M.A. Ford
6853;M.C. Miller
8741;M.K. Morse
13027;M5Stack
952;MA-COM
9839;Mabis
6733;Mabuchi
12967;MAC Valves
3873;Mac8
6452;Macab
11745;MacBright
6327;Mace Group
8031;Macetech
1627;Machine Screws
6777;Mack Brush
3991;Mack Trucks
2955;MacKay
7034;Mackenzie
15078;Mackie
9957;MacLean Power Systems
11772;MacLean-Fogg
11503;Macmillan Publishing
4442;MACOM
2534;Macraigor Systems
13088;Macroblock
232;Macromatic
2298;Macronix
13867;Macroservice
7440;Macrotronix
13345;Mactronic
2583;Mader
9786;MadgeTech
2023;Madison
3159;Madison Cable
7829;Madison Electric Products
11031;Madrax
3766;Maestro Wireless
11114;MAG 1
3148;Mag Layers USA
9081;Mag-Led Solutions
1350;Mag-Lite
10052;Mag-Mate
9235;Mag1
10034;Magafor
6068;Magellan
5442;Magic American
9994;Magid
8059;Magliner
4327;Maglite
3838;Magna Lite
10193;Magna Visual
12687;Magna-Power
6205;MagnaChip
2760;Magnaflow
7096;Magnaflux
3522;Magnasphere
4731;Magnatec
5767;Magnavox
233;Magnecraft
5114;Magnelab
4374;Magnespec
867;Magnet-Schultz
13747;MAGNETEC
2067;Magnetek
2483;Magnetics
4377;Magnetika
8519;Magniflood
6275;Magnolia Brush
1702;Magnum
7379;Magnum Pro Pumps
5997;Magnus Industries
5744;Magpowr
2658;Magtech Industries
7716;MagTek
3655;Magyc Now
11244;Mahar Manufacturing
2762;Mahle
3129;Mahr Federal
2223;Maida Development
15116;Main Filter
10206;Maine Manufacturing
13344;Mainline Power
5766;Majestic
11249;Majestic Products
2279;Major League Electronics
6059;Make
7007;Makeblock
2595;Maker Communications
13391;MakerBot
14439;Makerfactory
12463;MakerGear
2336;Makita
9432;Makrolon
6170;Malco Products
3341;Malico
4530;Malin Co
234;Mallory
2991;Mallory Performance
235;Mallory Sonalert
13423;Malmbergs
11360;Malwarebytes
13038;MAMAC Systems
7426;Man Yue
13310;Manex
237;Manhattan
236;Manhattan Wire Products
9598;Manitowoc
2905;Mann Filter
13396;Manson
11018;Mantua
14452;MANUFACTURES CUSELL S.L
11198;Manuflex
14326;Manupala Industrie
6490;Mapa Spontex
6582;Maple Systems
8019;MapuSoft
2400;Marantz
1351;Marathon
238;Marathon Special Products
13073;March Electronics
4382;Marco
6790;Marcom Group
8789;Marcon America Corp.
3963;Marconi
14492;MARECHAL
5672;Marian
1352;Marigold
240;Marinco
9353;Marine Tech Wire
7002;Marine Tex
12491;Maritex
7097;Mark-10
6286;Markal
9931;Markar
11120;Markel
14329;Markem
5658;Markertek
8411;Marks USA
3980;Marktech Optoelectronics
869;Marl
9872;Marlboro
5869;Marley
2601;Marlin Manufacturing
11141;Marlin Steel
870;Marlow
7861;Marlow Pump
13405;Marmitek
11940;Marmon Aerospace
1925;Marquardt
8836;Marrette
13071;MARS
7972;Mars Air Systems
2026;Mars Antennas
6367;Marschner Tabuchi
8628;Marsh Bellofram
11547;Marsh Industries
241;Marshall Electronics
3042;Marshall Engines
6246;Marshalltown
1289;Marston
13308;Martec
1973;Martek Power
515;Martel
9896;Martex
1353;Martin
7693;Martin SMT
5734;Martin Sprocket
6309;Martindale Electric
14522;MARUBUN
1626;Marunix
1354;Marushin
6369;Maruwa
11251;Marvel Refrigeration
2083;Marvell
8259;Marwin
10602;Masach Tech
1355;Mascot
5737;Maska
11894;Maskate
9210;Mason
7833;Masonite
3347;Mass Precision
14489;MASSUSE
2320;Mastech
242;Master Appliance
10202;Master Caster
10063;Master Cool
2591;Master Electronics
7819;Master Flow
7427;Master Instrument
3823;Master Lock
6189;Master Magnetics
5330;Master Specialties Corp
15011;Mastercut Tool Corp.
3589;Masterdrive
8580;Masterflex
14346;MASTERS
14246;Mastervolt
14471;Maswell Communication
6099;Maszczyk
555;MAT
1055;MathStar
8253;Matlock
4163;Matra Harris
1356;Matrix
516;Matrix Orbital
5952;Matrix Switch
6569;Matroc
3595;Matrox
2926;Mats4Less
8152;Matsukyu
1598;Matsuo
1963;Matsushita
9824;Matterhorn
13355;Matthews Fan
4657;Maudlin Products
243;Maurey
6270;Mauritzon
2724;Maval
13083;Mavin
3908;Mavrite Global
13385;MAX HAURI
10635;Max-Seal
12234;Max2Play
8016;Maxair
5255;MaxBotix
4383;Maxconn
1357;Maxell
11675;Maxess Climate Control
11350;Maxi-Matic
9984;Maxi-Signal
244;Maxim Integrated
12775;Maxim Integrated SCT
10404;MaxLinear
9178;MaxLite
1358;Maxon Motors
1360;Maxpoint
1359;Maxpoint Computers
11351;MaxPower Precision Parts
9876;MaxPure
517;MaxStream
10169;Maxtec
5639;Maxtena
1361;Maxtor
2613;Maxwell Technologies
6928;Maxxima
4246;Maxxtro
1315;May
6250;Mayfair
8424;Mayhew
8065;Mayline
6513;Maytag
10755;Mazda
10279;Mazet
9386;Mazzella Lifting Technologies
11015;MBI
6234;MBL
10769;MBP
2823;MBRP
4829;MBS AG
1362;MC
5137;Mc Crypt
6689;MC Technologies
13440;McAfee
691;MCC
11062;McCarty's
4370;McCoy
5254;MCD Electronics
5319;McDonnell & Miller
1364;McGill
1365;McGraw-Hill
11943;McKesson Medical
3637;McLean Cooling
3549;Mclennan
4558;McMaster-Carr
9782;McMillan Flow
1304;Mcmurdo
4589;MCR Group
5421;MCR Safety
8687;McRae Industrial
3692;MCS Electronics
9971;MCT
9346;mCube
14831;MD
12404;MDD
518;MDL
14830;MDT
11370;Mead
9118;MEAD Fluid Dynamics
8108;MeadWestvaco
2906;Mean Green
1972;Mean Well
3580;Measurement LTD
872;Measurement Specialites
1012;Measurement Specialties
4005;MEC Marcom
12247;MEC Quartz Crystals
2107;MEC Relays
3507;MEC Switches
2214;MEC Timers
5980;Meca
9753;Mecalectro
14482;MECATRACTION
6082;Meccano
13798;MECHAKO
14855;Mechanic
2273;Mechanical Products
2862;Mechanix Wear
1975;Mechatronics
10981;Mechatronix
9056;Mecmesin
8047;MECO Omaha
11513;Med-Lift
7218;Medar
9223;MedCaster
11143;Medeco
692;MEDER
10859;Medex
9208;Medi-First
11000;Media Sciences
8219;Media5
6907;MediaTek
9541;Medical Action Industries
13204;MEDID
8278;Medikit
6497;Medique
14233;Medisana
8407;Medline
6967;MedSource
2179;Meech
1366;Mega
4604;Mega Electronics
6051;Megacable
10785;MegaChips
14198;Megaelektronik
4820;Megaman
2396;Megapower
3626;Megapro
12321;Megastar-Ohm
13524;Megatec
4409;Megawin
246;Megger
1367;Meggit Sigma
873;Meggitt
3940;Megmeet
7523;MEI
2205;Meiji
1369;Meilhaus
13651;Meisongbei
6619;Meiwa
1995;MEL Mikroelecktronik
1370;Melcher
6692;Melco
9956;Melcor
14919;Meled
519;Melexis
13897;Melexis GmbH
9428;Melin Tool
9094;Mellanox Technologies
5239;Mellert
10330;Mellor Electric
10180;Mellow Walk
2111;Meltric
12825;Mem-Co
1776;Memcor
522;Memcor-Truohm
10249;Memmert
5342;Memorex
3518;Memory Protection Devices
11993;Memsense
4697;Memsic
693;Memtech
2091;Mencom
247;Menda
15249;Menlo Micro
6386;Mennekes
11746;Mennekes / Hateha
14345;Mentech Technology
1371;Mentor
9392;Mentor Graphics
1876;Mepco Philips
7770;MERAWEX
8960;Mercer Cutlery
9377;Mercury Crystal
3019;Mercury Displacement Industries
11306;Mercury Systems
13868;Mercury Tool
874;Mercury United
3987;Mercury Vehicles
9072;Meret
3471;Meriam Process Technologies
11300;Meridian Furniture USA
8459;Merit Abrasives
9429;Merit Brass
10080;Merit Sensor Systems
11949;Meritec
1718;Meritek
5535;Merkle-Korff Industries
9695;Merlett Plastics
1886;Merlin Gerin
14291;Merlotti
4348;Merrimac Industries
4136;Mersen
10399;Mesa Safe Company
3514;Meshnetics
8690;Meta Labwear
4014;Metabo
8417;Metal Box International
6811;Metal Express
1372;Metal Work Pneumatic
5858;Metallics
10907;METALpro
7638;Metalsistem
11139;Metaltech
7054;Metalux
3127;Metartec
248;Metcal
249;Meterman
875;Methode
5298;Metra
13326;Metrel
8480;Metric Blue
4284;Metrinch
3915;Metrix Electronics
2137;Metro
